Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AG_2872	-1.6905559993434354	9.154219047619048	-5.115296572661647	1.423606963262557e-6	0.0014798635453549035	5.032311682055477
HRK	1.0616956648611178	8.339161904761905	5.103271470718266	1.4507111592032945e-6	0.0014798635453549035	5.013121149334589
MAGED2	-1.0041427477157077	9.506866666666667	-5.082731661040377	1.5772108626911182e-6	0.0015357732318440516	4.936657759380944
ANKRD30A	-2.4656283489266997	6.999057142857143	-5.067878851243003	1.7421693169538503e-6	0.001622641352512408	4.848289563704647
IGF2BP3	1.0698074264558355	9.365914285714286	5.0138082355278675	2.121390782728637e-6	0.0018935180561505361	4.666792578514064
FAM198B	-0.9862048840984108	7.492961904761905	-4.984885876819783	2.3853279294061415e-6	0.0020439397961495346	4.559656763332535
MGC39584	1.3660967518374623	6.560619047619047	4.954101154627868	2.774791117498752e-6	0.0020861036619942543	4.423414651005288
KCNK5	0.8530968247888959	8.2805523809523809	4.938174064302843	2.880928531068691e-6	0.0020861036619942543	4.387230488640059
TRIM3	-0.700328390873776	7.906152380952381	-4.917716776944015	3.128379627768254e-6	0.0020861036619942543	4.311980478215936
LAMP3	0.7910686837737766	6.673866666666667	4.9141587452227435	3.177682081212516e-6	0.0020861036619942543	4.29779844575779
CELSR1	-0.5550506830077875	9.77124761904762	-4.909770870206741	3.233842700958234e-6	0.0020861036619942543	4.281792625042735
MEIS3P1	-0.8181945614707005	8.801085714285714	-4.909094365890648	3.249840816178373e-6	0.0020861036619942543	4.277448782891048
SLC7A2	-1.770746019587459	7.594390476190476	-4.909471834721158	3.372540363277217e-6	0.0020861036619942543	4.246438672119856
FOXC1	1.5380640878335237	7.214561904761905	4.908751501118464	3.377437389167972e-6	0.0020861036619942543	4.245009160025566
RHBDL2	0.5193070525797443	7.3520095238095236	4.891469683651091	3.4900658615691028e-6	0.0020861036619942543	4.212377410223942
AG_3442	1.458776312669838	7.110161904761905	4.900447621205777	3.4906808792461296e-6	0.0020861036619942543	4.214885861535052
ANO1	-1.1225062464664153	7.47252380952381	-4.8951057804139495	3.505729242451366e-6	0.0020861036619942543	4.209698653762185
AG_2601	-1.627731265160219	7.12967619047619	-4.8916108288585125	3.631283677029881e-6	0.0020951454852446883	4.179148753359765
CEBPB	0.7344958326494124	10.581733333333334	4.87635038282459	3.7165310633600115e-6	0.0020951454852446883	4.1551513987231825
HHAT	-0.8577681421093899	10.342314285714286	-4.8701297099550995	3.825023202110991e-6	0.0021010165906569654	4.129176158496508
AMER1	0.5492943772683329	7.1836761904761905	4.842472406737492	4.277034197600272e-6	0.0022905656645248254	4.027322957462488
ERGIC1	-0.579481315314329	11.709714285714286	-4.834876332527324	4.413546015075701e-6	0.0023060239691451625	3.998737476690989
SLIT2	-0.526576462220277	6.226171428571429	-4.827469872746441	4.550720039869076e-6	0.002318677715805874	3.970892496468739
HEYL	-0.7469954587733212	9.317638095238095	-4.82204177764521	4.6542405834960595e-6	0.002318677715805874	3.950436262236055
WWP1	-0.8377185351352334	7.365228571428571	-4.80036871784676	5.104246206020388e-6	0.002428945550263598	3.866711241821026
SRPK1	0.5588526016304639	8.636666666666667	4.793319600170317	5.238630698688535e-6	0.002428945550263598	3.84284848495445
MUM1	-0.4346207072641388	8.460971428571428	-4.7894274841689475	5.323162413945988e-6	0.002428945550263598	3.828291502971796
ELP2	-0.656233991720012	10.680257142857142	-4.789155376276681	5.329121504172772e-6	0.002428945550263598	3.8272740649882593
AG_3798	0.9328407834983852	5.363428571428572	4.7820581390811	5.535192720252029e-6	0.0024703103844424786	3.7934462814940133
ROPN1	1.3660053801681529	7.788971428571428	4.781614769923526	5.676225156852383e-6	0.0024815529655120767	3.772360663657434
FANCE	0.823366106764421	9.77692380952381	4.765814346403957	5.880843507087808e-6	0.0025195885921767	3.7379072486491047
BCL11A	1.1137626707519457	7.5953333333333335	4.762905453168806	6.049089188402095e-6	0.0025408546783127393	3.713527611576515
B3GNT5	1.0235266911053948	8.039161904761905	4.75490567583573	6.219557725732207e-6	0.002562218569242987	3.687883267105345
C16orf45	-0.950695427768962	9.013657142857143	-4.7447966218305435	6.449633350650649e-6	0.0025812534911958695	3.6544768348941723
AG_2823	-1.0436315770275932	7.543676190476191	-4.744205908028318	6.506754202435671e-6	0.0025812534911958695	3.6469656459904574
FOXA1	-1.4542893800952001	8.18407619047619	-4.719387165950817	7.337352952804337e-6	0.00285636609618164	3.539311674695961
SPDEF	-1.1627352227754368	10.563276190476191	-4.707820631821055	7.58518115149475e-6	0.00285636609618164	3.508032028042255
CENPW	0.8889223249621545	8.217819047619047	4.703875937556682	7.600264563642679e-6	0.00285636609618164	3.505097551185427
SPOPL	-0.6340422024037498	7.1102952380952384	-4.693636270269928	7.874594351877858e-6	0.0029084406932056465	3.472386903846594
SYTL4	-0.5945421020955296	8.05352380952381	-4.686922270638259	8.092300016583086e-6	0.0029381906941566586	3.4476138059760615
GAL	0.9936182269154302	9.815171428571428	4.681662485495028	8.357203789048844e-6	0.0029573760992192555	3.4192433273773
SEL1L3	0.7691243092411217	11.380561904761905	4.677515532055096	8.421246478030742e-6	0.0029573760992192555	3.4115594901722215
AG_2183	-1.8765748025751836	6.9613523809523805	-4.675786120039907	8.774481209661041e-6	0.0030016351795025815	3.3770386129937755
PODN	-0.8748821287228021	7.934904761904762	-4.666944426585064	8.82751453219413e-6	0.0030016351795025815	3.369122539803625
CMTM7	0.5845595922014918	8.933590476190476	4.654102346488157	9.243226883267176e-6	0.003093881348333585	3.3268447027342543
TBC1D9	-0.6892098630336856	8.172380952380953	-4.649002312048578	9.436349068758905e-6	0.0031099303038608192	3.3080745413551824
CXCL11	1.1805098758001853	8.641790476190476	4.640177168341042	9.995419011644722e-6	0.003210773959203738	3.2576574392165956
AI675062	-0.9329382283744592	10.525466666666667	-4.630740186390155	1.0237720939467124e-5	0.003210773959203738	3.234733841015867
AG_0907	1.1618949864127939	10.461285714285713	4.630047925961822	1.0386548678226822e-5	0.003210773959203738	3.2226164378386173
DSC2	1.0666100381171209	11.973	4.62736937382736	1.0464856358843667e-5	0.003210773959203738	3.215523591594451
DKFZP547L112	-1.664672466305556	7.920885714285714	-4.625956754372832	1.070637847922681e-5	0.003210773959203738	3.196265979732937
CXCL10	1.1146189929054728	8.170961904761905	4.621415299956202	1.0748818004433522e-5	0.003210773959203738	3.191465101547614
AG_3502	0.6323949408181493	7.718971428571429	4.610153010618472	1.103524102456531e-5	0.003210773959203738	3.165983669346371
RGS5	-0.8751270449198442	8.563295238095238	-4.611304009936493	1.1047913241224614e-5	0.003210773959203738	3.165435162628196
CCNE1	0.9829246776458557	9.386809523809523	4.6095870388712035	1.1185309242608761e-5	0.003210773959203738	3.15468554039251
PPARGC1B	0.43846386168408313	7.7822	4.605553359718542	1.1241156145097579e-5	0.003210773959203738	3.1492057140539007
STARD10	-0.9488155423027117	7.906371428571428	-4.60281240826364	1.1475703286344391e-5	0.0032346383657903886	3.13129369827117
ETV7	0.5709238751800988	6.433057142857143	4.5889430102563615	1.2016172783630094e-5	0.003342992900921089	3.0887079946853024
LRRC32	-0.6011819955864379	8.676723809523809	-4.58320738326709	1.2295607271202657e-5	0.0033676278076960756	3.067851110098479
AI810669	-0.8494790173442025	11.270133333333334	-4.58182006289307	1.2419129717486228e-5	0.0033676278076960756	3.059168463241246
GFRA1	-1.5991491309660584	9.17992380952381	-4.583810148456611	1.2669033688785543e-5	0.0033924504960145484	3.043520265102675
AG_0673	-0.5133129069322098	13.04247619047619	-4.544838668622526	1.4333238395067028e-5	0.0037704175108928535	2.9287694511373186
TAP2	0.6757447064616722	7.678942857142857	4.543122422845126	1.443255699249435e-5	0.0037704175108928535	2.922513507259236
PGR	-1.4985504185588432	6.757209523809524	-4.545713313987206	1.4732711891345053e-5	0.0038024596883902855	2.906601381460259
IFT88	-0.49989106527329374	6.8533333333333335	-4.526959359167824	1.5390801646626244e-5	0.0038736354855832527	2.8642229891108055
AG_3006	-1.5408889496817493	8.126457142857143	-4.53453255631558	1.5406781131144957e-5	0.0038736354855832527	2.8660768909514935
NFATC4	-0.6098692892706676	6.749114285714286	-4.522875350394334	1.5642745963823054e-5	0.0038736354855832527	2.8495028747973876
RPS6KA3	0.4359962612390795	8.308838095238094	4.521447227154259	1.5731784485376855e-5	0.0038736354855832527	2.8443575275264195
SLC40A1	-1.0303434371067455	8.2596	-4.520691904457268	1.601189728431457e-5	0.003897805268461213	2.8296826114401306
ATL2	0.4619482044828653	9.338838095238096	4.508652552873138	1.6551641991673982e-5	0.00398392443534427	2.798308091999834
AG_2616	-0.8516601739891663	7.588952380952381	-4.499000373847209	1.728926398668157e-5	0.004115229034696585	2.75928123698656
NCCRP1	1.1830393025843031	10.745790476190477	4.486292940159903	1.846264045786276e-5	0.004284400401125441	2.7012037461706004
MAP1A	-0.5696332366726851	7.454028571428571	-4.479974787967823	1.8541940701287084e-5	0.004284400401125441	2.6954095989359974
CCL8	0.9649187321041005	6.7645904761904765	4.48168757353997	1.8610862558093754e-5	0.004284400401125441	2.69301824285127
EVL	-0.9008382301982453	10.237266666666667	-4.478254047969057	1.8800001760143378e-5	0.004284400401125441	2.6835385033612678
OSCP1	-0.4322502416516199	7.146238095238095	-4.471957484372473	1.9138482047999477e-5	0.0043156269729709975	2.666721254723278
SEMA3C	-0.7514534113913656	6.343419047619047	-4.465956443553073	1.962538566670657e-5	0.004357666407465082	2.6440977845905476
TCTN1	-0.5624868231474892	8.991190476190477	-4.464219934388165	1.973175434245696e-5	0.004357666407465082	2.639066603086439
TSC2	-0.41997145775200134	9.4386	-4.455134150905341	2.0451079103161322e-5	0.004455604065959463	2.6066342791436856
TTLL4	0.6752452991920619	9.783409523809524	4.453415495576864	2.0591205421061844e-5	0.004455604065959463	2.6004554606546595
AG_1152	1.7054268570699045	9.063619047619047	4.451208897686922	2.1407701649507887e-5	0.0045382927813659366	2.5680898069938145
RGL2	-0.5392841458299135	9.028914285714286	-4.442255511600826	2.1514198869443616e-5	0.0045382927813659366	2.560739219353259
ELF5	0.9968382119603865	5.982390476190476	4.444265637797514	2.1608900368748274e-5	0.0045382927813659366	2.5579269915685465
C11orf96	-0.6848455618172203	11.2864	-4.437026740677787	2.196218990692558e-5	0.004567709050351066	2.5420829365737383
CTSC	0.6478130254782872	9.473238095238095	4.429410845032228	2.2627535774156928e-5	0.004630218236169436	2.5150544093982337
ANP32E	0.7426097827871084	8.089657142857142	4.429075393215477	2.2695029166174527e-5	0.004630218236169436	2.512516743904923
UGDH	-0.7723827761667669	11.233380952380953	-4.425216820450512	2.30518745247553e-5	0.004658612465535807	2.498436961752901
IGFBP4	-0.6721226131203153	11.788428571428572	-4.422297870929336	2.326914078108166e-5	0.004658612465535807	2.4897463518171836
ADCY9	-0.5306492677499952	8.13984761904762	-4.416942676924945	2.3761282711310984e-5	0.004703824909265471	2.470794166003545
AG_1780	-0.7787984351917703	9.7026	-4.415663344744135	2.3934129171409596e-5	0.004703824909265471	2.4644488027517095
KLK6	1.5091428024292803	9.279666666666667	4.4089310865104325	2.5223124878734532e-5	0.004912088919565919	2.4195004223851875
KCNK15	-0.916212142765953	9.300504761904762	-4.393739748571751	2.6233214293549025e-5	0.0050627740233910555	2.3820241396390553
AG_1496	-1.4867663365614336	5.974219047619048	-4.393321193069123	2.680109924587261e-5	0.0051127043370089165	2.364581501438151
SYTL2	-0.9104972734402068	8.08524761904762	-4.383230950814258	2.7342266259891295e-5	0.0051127043370089165	2.3446023793625894
CD47	0.5463410297094701	9.68772380952381	4.378405259120446	2.7622586654626442e-5	0.0051127043370089165	2.334526999981847
MATN3	-0.6355092921887255	6.652609523809524	-4.378094098612974	2.7656098858042918e-5	0.0051127043370089165	2.333430051826264
NFIL3	0.777408072076015	9.996666666666666	4.378386479471315	2.7685262958315482e-5	0.0051127043370089165	2.3326928562473555
ESR1	-1.4518330141708138	8.416342857142856	-4.38002326089908	2.8220090300751022e-5	0.005166929695920413	2.3178994809042273
NAT1	-1.6142528131896172	8.56747619047619	-4.377434085226796	2.8509975700589965e-5	0.005167824697687524	2.3086715432324354
CCL14	-0.6748126424832662	8.12232380952381	-4.368526870119946	2.8707456774568918e-5	0.005167824697687524	2.299682730295215
IVD	-0.40751976071930124	8.6162	-4.36472443948312	2.9133620349957872e-5	0.005200836792806646	2.286347639880251
CHEK1	0.6257824041144605	7.692009523809523	4.349334047415453	3.092868390584829e-5	0.005475655096124644	2.2322709450749496
CPLX1	-0.769701774543597	6.490809523809524	-4.340365687946314	3.209160451412995e-5	0.005634970097554852	2.1991094720991136
C1GALT1	0.6693755539749402	9.97207619047619	4.330868312634611	3.3225077880944045e-5	0.005786566002972222	2.1675173787938817
MRFAP1	-0.3697835166238077	10.021990476190476	-4.3208329114598145	3.453813806761166e-5	0.00589001622355937	2.1324736769815367
HIST1H1A	1.0308540971348306	9.142171428571428	4.319755417341368	3.518520781111415e-5	0.00589001622355937	2.1171689618197274
AFF3	-1.7194737830789146	8.051485714285715	-4.322491468491027	3.527010236003426e-5	0.00589001622355937	2.116315961928004
CPT1A	-0.5597816746001352	9.302666666666667	-4.314337807724513	3.5415710800745125e-5	0.00589001622355937	2.1097941220111736
CENPA	0.652064142547098	7.344219047619048	4.312150374812427	3.571799415967659e-5	0.00589001622355937	2.1021180647761213
LZTFL1	-0.607019405081067	7.551514285714286	-4.310831874420275	3.589828818891282e-5	0.00589001622355937	2.0975619066855664
AG_2321	-0.7374553081286126	10.835476190476191	-4.309970464567611	3.607240432944657e-5	0.00589001622355937	2.0933447276156194
NMI	0.6479919388666987	8.360285714285714	4.3084344232755845	3.623387728676637e-5	0.00589001622355937	2.089157992978576
RHOC	-0.47651915886998175	10.901504761904762	-4.304652099640835	3.676436162715422e-5	0.00589001622355937	2.0760173598181364
PAGR1	-0.5917723368167638	8.995133333333333	-4.304426732817975	3.6796323041740735e-5	0.00589001622355937	2.075232066906308
COMMD10	-0.4877424084915463	8.084828571428572	-4.304094186374445	3.684353346825486e-5	0.00589001622355937	2.074073357425757
AG_4049	-0.3773525925115356	7.31367619047619	-4.298879716656905	3.759148098163029e-5	0.00596507189324803	2.0559123909615504
GPC1	-0.5960303660338128	10.0018	-4.295779231382677	3.8043109667815114e-5	0.005992349230175995	2.0451212309217244
PPEF1	-0.4682136747460381	5.915057142857143	-4.288601215334342	3.910881203003238e-5	0.006115247965747107	2.0201590089426897
CCDC125	-0.5528608451423465	8.874866666666668	-4.279409525906221	4.0515476718313826e-5	0.006263918103547124	1.988236292989729
L3MBTL4	0.6194707920701782	6.898238095238095	4.27804231669156	4.0728824030358157e-5	0.006263918103547124	1.983492037573793
ANKRD36BP1	0.7181376046397111	9.464390476190475	4.27706083263779	4.093681890097085e-5	0.006263918103547124	1.97902975916222
SLC25A33	0.5038615381809551	8.492895238095238	4.272777048913537	4.156058661828702e-5	0.006267575883650202	1.965231238297985
AG_0652	0.7339954770111787	7.377895238095238	4.271874452441472	4.178342927312112e-5	0.006267575883650202	1.9605995279239483
MLPH	-1.2133095146905937	7.898819047619048	-4.276697738662914	4.1838453522639285e-5	0.006267575883650202	1.9614942181631125
AG_0117	-1.0605110430231068	5.850780952380952	-4.2726471151379855	4.2203167771406694e-5	0.006267581341664914	1.9529364756074177
AG_3970	0.6977840090459765	8.658809523809524	4.266614892369983	4.260693659193452e-5	0.006267581341664914	1.9429030230028523
CD34	-0.37358523463004517	8.00347619047619	-4.264567217412114	4.289019352461551e-5	0.006267581341664914	1.9367894008302198
BUD13	0.44631719282887367	9.782419047619047	4.263846816502981	4.30087973683476e-5	0.006267581341664914	1.9342954860941486
GZMB	0.792013441301453	8.080571428571428	4.262302279961923	4.344202992454165e-5	0.006287940304348184	1.9256787384681795
CIRBP	-0.5153715051704328	10.41875238095238	-4.249570197529395	4.542534238063728e-5	0.0065308837884430326	1.8849326157909143
SGSM2	-0.44922045922926823	9.241838095238096	-4.24712990908659	4.585125438435069e-5	0.00654081794449694	1.8765066205257463
DNAJC12	-1.127760427495395	7.256771428571429	-4.247487877756247	4.662817200962271e-5	0.00654081794449694	1.8632804279701745
AMD1	0.5654617825682542	10.498514285714286	4.240274815017548	4.706833647294952e-5	0.00654081794449694	1.8528549605572655
WARS	0.7004677645857261	8.954390476190476	4.23984118152689	4.7203376926151215e-5	0.00654081794449694	1.8503984334146866
THSD4	-1.034011635753496	6.610314285714286	-4.242622225690255	4.729427926496218e-5	0.00654081794449694	1.850007269213659
SPATA24	-0.5192827050391203	6.884333333333333	-4.238571868540294	4.737546614632149e-5	0.00654081794449694	1.8469835400206742
SVEP1	-0.5694750779668438	7.184257142857143	-4.236111651180206	4.78225748450952e-5	0.00654081794449694	1.838504111416606
FZD4	-0.6168825117178239	8.201733333333333	-4.235485068363345	4.7937093515358955e-5	0.00654081794449694	1.8363450699814008
STK32B	-0.7696095821706697	6.150438095238095	-4.233188610370448	4.848417918716399e-5	0.006545874439039517	1.8263803245827601
DGCR9	0.4848009155404778	5.433	4.2319653980422975	4.8585287825939836e-5	0.006545874439039517	1.8242213532677596
APBB3	-0.3591426018128431	9.53704761904762	-4.2271224785940325	4.9490959090676306e-5	0.0065588863191814485	1.807551155811713
TPCN1	-0.3906193941383522	10.041895238095238	-4.2260229836085585	4.969882314598143e-5	0.0065588863191814485	1.8037683585089912
PHGDH	0.8774488154511123	8.662428571428572	4.22548851550445	5.016130768142342e-5	0.0065588863191814485	1.796191449242074
TMEM38A	0.4866286042567154	8.659609523809523	4.222940650119785	5.028603314264691e-5	0.0065588863191814485	1.7931673082045743
TRIQK	-0.5890905327278366	7.731009523809524	-4.2223976373040655	5.039016988801181e-5	0.0065588863191814485	1.791300289179043
BATF2	0.589509529280881	8.806809523809523	4.219496601342416	5.0950038585528054e-5	0.0065588863191814485	1.7813286260475572
E2F3	0.6182060148456151	8.812285714285714	4.212707739903504	5.2283669896031714e-5	0.0065588863191814485	1.7580122221448136
PRKG1	-0.5489168353668548	7.571038095238095	-4.211851281904078	5.245427929325959e-5	0.0065588863191814485	1.7550725816766732
UGCG	-0.6772118874359391	10.729561904761905	-4.211767368499802	5.248883322436213e-5	0.0065588863191814485	1.7545154465764075
AG_1857	-1.85147184986595	7.932742857142857	-4.2169940026565795	5.2748757193876146e-5	0.0065588863191814485	1.7527640679037058
DMRTA1	0.946048603891958	6.618028571428572	4.213071634841148	5.2749001074565315e-5	0.0065588863191814485	1.751135622454095
AG_2162	-0.6446491218471302	7.794790476190476	-4.2085929035789995	5.311090134894993e-5	0.0065588863191814485	1.7438531865419122
JAM3	-0.5877842279002754	7.809714285714286	-4.206485115734642	5.353547362792514e-5	0.0065588863191814485	1.7366637229171795
CCL18	1.3390479655669227	7.212257142857143	4.211755894490348	5.372414074361309e-5	0.0065588863191814485	1.7360652911869634
SYNGAP1	-0.3305141252211341	9.518123809523809	-4.204610947571409	5.391810689119363e-5	0.0065588863191814485	1.730238196385109
PDHA1	0.5437325965238627	11.893180952380952	4.203803675894028	5.408372897401553e-5	0.0065588863191814485	1.7274711111988328
SPARCL1	-0.7290298006602097	8.473	-4.204146085339411	5.4113432231971665e-5	0.0065588863191814485	1.7271787715819578
ADCY6	-0.5904843975123564	8.00235238095238	-4.203272270319068	5.4193020189296816e-5	0.0065588863191814485	1.7256498161904847
MEIS3	-0.4949920847695652	6.878085714285715	-4.20097358398836	5.466822633325919e-5	0.006579228901747631	1.7177733563456687
AG_1941	-1.4032676040925753	7.211219047619047	-4.198106631946431	5.660732001903007e-5	0.006706792467216331	1.6889733934219988
CXCL16	0.5773547810545121	9.276238095238096	4.191620707548074	5.6643335679773596e-5	0.006706792467216331	1.6857569583833003
FHL1	-0.6970634677463478	8.133828571428571	-4.191841389472726	5.6667418381390904e-5	0.006706792467216331	1.6855130690629663
AG_2878	-0.44039556090532717	8.594009523809524	-4.190023916446879	5.698731733457098e-5	0.006707595120555932	1.6802959098428643
KIAA1467	-1.1047081395560896	9.29122857142857	-4.1880337474363865	5.841006072400564e-5	0.006837488091965294	1.6599528115241027
AG_0649	-0.8755975816600098	8.9052	-4.179926625785887	5.964816945254672e-5	0.006944473293545956	1.6399609748207205
REEP5	-0.5179305137604638	9.707809523809523	-4.174498074753691	6.043814681059836e-5	0.006998410707981828	1.6272738579074186
ECI2	-0.5712943225547595	7.211219047619047	-4.172354363245077	6.093009432245442e-5	0.0070009014600630895	1.6199638274851296
AG_2908	-0.7054208750524338	9.138780952380952	-4.171562249078946	6.119565575421056e-5	0.0070009014600630895	1.6161939497517377
C6orf211	-1.0714897047290763	8.096571428571428	-4.1743726981080105	6.144008376864256e-5	0.0070009014600630895	1.6142335252187934
TBX2	-0.4827609563932812	8.797276190476191	-4.1670550163655005	6.216275881631037e-5	0.007027721970726644	1.6019045152039668
ITGB7	0.6324307417336893	11.360504761904762	4.166347616834231	6.233209857276872e-5	0.007027721970726644	1.5994571251973246
CRADD	-0.5090010577957721	8.025485714285715	-4.164891368927941	6.267288829050299e-5	0.007027721970726644	1.5945358258505316
ITGB4	0.7635598110557892	11.428152380952382	4.164329135141387	6.298770508727082e-5	0.007027721970726644	1.5903430514477082
CCND1	-1.199450785139792	10.827523809523809	-4.160471057383258	6.498807790077801e-5	0.007213339921194128	1.5640426776654426
EDNRA	-0.440701719830023	8.3094	-4.15139493758543	6.594683773058311e-5	0.007282026586930678	1.5486325285654887
KCTD3	-0.4847683974394047	8.1962	-4.14980168478488	6.634398501180128e-5	0.007288312035501574	1.5432206209256965
AG_1524	-1.0455112436395468	8.798161904761905	-4.147008128548799	6.802262948007927e-5	0.007434595758787032	1.5223441088454202
FAM134A	-0.2776379785158028	8.913438095238096	-4.1369480785922175	6.963297976626499e-5	0.007571967982502175	1.4996139061874851
AG_3188	-1.5766061534533369	7.938438095238095	-4.137117233334233	7.124856081288919e-5	0.007708518534008648	1.4816434394252775
SMOC2	-0.8293808794295201	10.05497142857143	-4.120039817695789	7.459119161629646e-5	0.008029610586956296	1.438250546313518
AG_1151	-2.0612277543725255	7.8891333333333336	-4.119829948739531	7.600239499476695e-5	0.00810353894937217	1.4234441250498655
SCN4A	-0.6274788349656211	6.540361904761904	-4.113531174949957	7.603451259564029e-5	0.00810353894937217	1.420382082926074
CAPN6	0.9034886469333028	5.920580952380952	4.10875249589117	7.808867742291483e-5	0.008217398321178213	1.3973907282515814
SEMA3G	-0.5585181557877843	8.05572380952381	-4.103468625558944	7.895014940137392e-5	0.008217398321178213	1.3864853233016703
LOC728093	-0.5904183764658677	10.762247619047619	-4.102588767810427	7.921044029112036e-5	0.008217398321178213	1.3835211000560053
CGI-38	-0.5558528751983361	8.58107619047619	-4.102297223383759	7.929686998970194e-5	0.008217398321178213	1.3825389930025693
AG_1672	-0.6363304335138878	10.675247619047619	-4.101012462457242	7.968244671411088e-5	0.008217398321178213	1.3781760376861705
ZNF695	0.5782832521748638	8.427590476190476	4.100946564421741	7.969845971274847e-5	0.008217398321178213	1.3779897662616278
C9orf116	-0.41859940544582463	7.097847619047619	-4.099706246502585	8.006895800132549e-5	0.008217398321178213	1.3738131294855886
SLC44A4	-1.2758627601174506	7.141857142857143	-4.105042977264919	8.017161091990695e-5	0.008217398321178213	1.3751376965673323
HTLF	0.5128102350859909	7.976409523809524	4.096736564003812	8.096275759141368e-5	0.008238818218483362	1.3638167197678683
CLN3	-0.4186315223140196	10.370114285714285	-4.096119142446027	8.114978265801463e-5	0.008238818218483362	1.361739034882424
CCDC159	-0.5274791085334932	7.3014761904761905	-4.093426069871853	8.19704014166416e-5	0.008282877071449512	1.352679201546799
IGF1R	-1.007270832193467	10.017609523809524	-4.088472656753933	8.455265687790462e-5	0.008416888493398365	1.3262289370305336
PELI1	0.5998815268734827	9.639095238095239	4.084914038973155	8.461674959542981e-5	0.008416888493398365	1.3240717561338675
RP3-452H17.2	1.1026583137276351	6.343523809523809	4.087022038901223	8.530022572300615e-5	0.008416888493398365	1.3187055080110266
GK	0.4005017599533106	6.990123809523809	4.082083721624134	8.551467150006181e-5	0.008416888493398365	1.3145690209546164
TTK	0.5940482391347952	7.312609523809524	4.080422934250546	8.60458002188806e-5	0.008416888493398365	1.3089951613948108
FANCA	0.47973445678539456	6.682542857142857	4.079024039913292	8.649562449104718e-5	0.008416888493398365	1.3043015193688028
PDCD1LG2	0.5489260272473591	7.024447619047619	4.078913301718571	8.653132918189333e-5	0.008416888493398365	1.303930014278091
ACOX3	-0.57752763947402	8.225790476190475	-4.078766089850917	8.657881573134303e-5	0.008416888493398365	1.303436158331408
KIAA1244	-0.7189130783680762	7.579819047619048	-4.078554765703933	8.683280538890106e-5	0.008416888493398365	1.301053037304392
EML4	0.45535722492750413	11.620323809523809	4.071933458099395	8.881050998562258e-5	0.008534157825424918	1.280528625853524
AGR3	-1.374226277106016	8.499838095238095	-4.077671621803338	8.883937984640821e-5	0.008534157825424918	1.2828098063673297
ATP11C	0.5510608232569161	8.350495238095238	4.069341891729478	8.967130094021779e-5	0.008538746302937954	1.2718471938944909
TRIM29	0.9464208385767167	6.596514285714286	4.072056581703622	8.968433937825785e-5	0.008538746302937954	1.2729357877792724
SMA5	-0.664727344020718	8.693419047619047	-4.055963138076844	9.434073614627571e-5	0.00890871143379408	1.2262906505884397
TUBA8	0.4710169429702173	9.34627619047619	4.05551134509248	9.440189970456803e-5	0.00890871143379408	1.225583854684297
