Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
TMEM223	-1.3359442770350953	5.266249463545067	-3.6883233661289516	0.0020494113501279354	0.6123121545107592	-1.217995284321221
RPL17	-1.4531311653270296	3.670014300143097	-3.6602038622899102	0.0021688894666229857	0.6377829173926064	-1.2559540597469336
SCD5	-2.008530244284379	2.835478319288307	-3.655577063123668	0.0021947934271277173	0.6377829173926064	-1.26963332494012
RAB42	-2.4424158005169643	3.313511820391283	-3.6451737099121266	0.002243113048570931	0.6430156364775022	-1.2853200229785644
C10orf95-AS1	-1.6355350219545957	3.0340780032807966	-3.638042580117612	0.0022762993629275078	0.6438285118104162	-1.3002882081764016
TMEM38A	-2.4160211546238877	4.371865252130379	-3.627581590537286	0.0023272615022277947	0.6495815558783974	-1.3281314948405383
FKBP1B	-2.4463803679657463	1.1203893443003161	-3.604752236455959	0.0024411965136643525	0.6644062158071152	-1.460653458105913
KCNJ6	-4.896175081339581	-2.819868363456899	-3.604396512752191	0.0024430153600601043	0.6644062158071152	-1.831984312758637
LINC00869	-2.1822542978779027	4.287706245285065	-3.5942603121646592	0.002495416946444582	0.6645712869570883	-1.3887146804002617
CCDC124	-1.327435663983552	6.379455181071987	-3.5842480198764846	0.0025482829135891156	0.6645712869570883	-1.421099941388741
PRSS1	-5.569399209455711	-4.994868680474983	-3.5741810100103892	0.0026025682889611935	0.6645712869570883	-2.1662407473447365
LINC01142	-4.169624568507004	-5.090911200882309	-3.5711910342178856	0.002616755132704455	0.6645712869570883	-2.3380528959201183
CEND1	-5.170935924775595	-3.3994273002051356	-3.5691122664946566	0.0026303375583536337	0.6645712869570883	-1.9513798914357983
MRPL34	-1.2610526010610412	6.127514122878824	-3.568588782137345	0.00263159327320018	0.6645712869570883	-1.449063466908421
SLC27A6	-4.625395822146593	-1.2429595502400652	-3.5618886174120385	0.002670425666241687	0.666443995976293	-1.6409375036522769
ZNHIT2	-1.3012012262017028	4.204165153501156	-3.5470941631225026	0.0027471386048772044	0.6705135896556045	-1.4691791282267568
LINC00567	-4.654849072290572	-5.233663470814633	-3.5449731897691295	0.0027667065055379703	0.6705135896556045	-2.3417940977514355
CCDC77	-1.7211946287396516	3.3712266505817823	-3.5387247919240474	0.0028031431623860314	0.6705135896556045	-1.4789130781408053
SLC9A3P3	-4.047775843421617	-5.902901877001581	-3.5356678401572146	0.002813166901397671	0.6705135896556045	-2.458509462078854
ARHGAP42-AS1	-3.881861246717022	-4.0265050725479785	-3.514118229950068	0.0029448364685576867	0.6847501424541367	-2.281577239098484
SRI	-1.5776191889548976	7.112823952526558	-3.5136366796163143	0.00295433420152802	0.6847501424541367	-1.5564427045971447
OXR1	1.451139407228101	5.484593164715515	3.5104236772843316	0.002969736157345994	0.6847501424541367	-1.5286861723365552
PLBD1	-1.9988074263069209	4.9858602228901265	-3.489533186305311	0.0031072584817468593	0.7087556362720013	-1.5924492738474045
VPS13B	1.6313529574326662	4.408480606335699	3.48271820827945	0.0031433301884362134	0.7093559924180574	-1.614417429438217
GAL3ST3	-5.23688030018565	-5.228838989360616	-3.4745599428629403	0.0032062092412146687	0.7159296487777554	-2.3439315094559805
IL15	-2.201891489308971	2.087424585447663	-3.463711514762399	0.003279859406968606	0.7178778170478116	-1.6267374230624254
TMEM35B	-1.6578460968907145	1.7506146219743222	-3.4620271829560125	0.003282616709264966	0.7178778170478116	-1.6705279822584331
LOC105372401	3.6068968601879297	-1.1273821794945154	3.446380661025026	0.0033920167930215654	0.7243241444951867	-2.600323170069921
PDE10A	-3.7045325194471834	2.1573030230333488	-3.44709598828174	0.0033959464601657605	0.7243241444951867	-1.6435306034921844
LINC01558	-3.1675335079454876	0.4995356808858256	-3.4444888884187272	0.00341452950782627	0.7243241444951867	-1.7237092183904372
SEC22B	-2.0573589034450555	6.577439401071417	-3.430741948706384	0.0035142047466068956	0.7380873791066542	-1.7128508059919163
MVB12A	-1.0203224834740356	5.329093430997822	-3.421069192394766	0.0035767380434286924	0.7438563148554201	-1.718540153080931
CRB1	-5.112316887191228	-3.245268148662812	-3.410094635280923	0.0036693843152682563	0.750720801811338	-2.1393162949230167
DERA	-1.315349291660723	5.638131116314932	-3.408646026057408	0.0036805243665855446	0.750720801811338	-1.7485516309718152
PRDX5	-1.1545982852387369	7.939261502956482	-3.400280987101934	0.003735915507593093	0.7528392363658432	-1.7694548223046995
TTC9C	-1.1123862120937897	4.501128521798038	-3.3969727404734615	0.0037618893628802797	0.7528392363658432	-1.7513528442457362
LINC01460	-4.39868255996025	-4.915674676809607	-3.377632114200494	0.003927267726832966	0.7780181598012444	-2.4971773621777458
RPL18AP6	-1.709732043406053	3.599124392796336	-3.370127864437556	0.0039894018841594575	0.7780181598012444	-1.7904246259626442
FADD	-1.5779893489195298	4.374942681918904	-3.369130129542707	0.003997736266361931	0.7780181598012444	-1.8074344981047465
RPL18AP3	-1.7291906821626684	7.136069601720336	-3.3540813584333913	0.004125562711849818	0.7780709504065589	-1.8584816154718338
NPM3	-1.7968655153766464	3.4994202178911342	-3.3528091484435016	0.004136553441946052	0.7780709504065589	-1.8222908967111904
HAUS1	-1.152642142557766	4.631883799750159	-3.350249506269636	0.004148491014050666	0.7780709504065589	-1.8417157554529728
BPIFB4	-5.217175737652997	-5.190526648997729	-3.3393436484324757	0.0042546812445635185	0.7780709504065589	-2.4887416780893004
MRPS21	-1.6073225005294247	6.645386483217567	-3.3383323024682094	0.00426368749048757	0.7780709504065589	-1.8877947633949779
MRPL51	-1.2928359556466218	7.4968491847814915	-3.3375982687272883	0.004270236067485907	0.7780709504065589	-1.8899708612217312
RFX4	-4.850722587078283	-4.9466032980089185	-3.335621751438975	0.004287918978371132	0.7780709504065589	-2.5036789058003155
NUDT22	-1.0763980653108722	5.192454870573877	-3.3340618790833583	0.004291439268258492	0.7780709504065589	-1.880679671412084
RBM11	-4.071045761322599	-1.8473681112491662	-3.32677702026619	0.004367943118621475	0.7852303167399776	-2.132182457520545
MAGEB4	-5.416365275639809	-4.004299490787392	-3.3056580638523547	0.00456506528716073	0.8137708398028619	-2.3295634473855023
P3H2-AS1	-4.304824612277623	-4.27903585578111	-3.298271259430151	0.004636075683345719	0.8195422789234396	-2.5072982643093966
CDC20P1	-3.305781846756336	-1.7160073205066406	-3.290888912973997	0.0047081373423400906	0.8210714835829492	-2.251910439721278
PCDHB14	-2.4866549176952266	1.1275283151083435	-3.289467585075087	0.004722138358417942	0.8210714835829492	-1.9582732549506567
TRDJ2	-4.136549533849381	-5.437230765838251	-3.2717357676728933	0.004900315807460602	0.8291415976495052	-2.6788386790162013
MRPL11	-1.277290803789384	6.075389630195387	-3.2693876547178835	0.004924404735193512	0.8291415976495052	-2.0144352504281358
LINC01587	-5.11773258533992	-4.539387303894004	-3.2667335123287478	0.004951774408450036	0.8291415976495052	-2.505866354435851
ZNF84	1.892397157103629	4.161106634416538	3.2643130789487453	0.0049718301505343055	0.8291415976495052	-2.0164463148623213
CSKMT	-1.720789494281587	1.5182132881452028	-3.2599241146035807	0.005011127716083532	0.8291415976495052	-2.0138683045036734
RCE1	-1.4383954398647067	4.9979290799447735	-3.260114148624232	0.0050206917939652545	0.8291415976495052	-2.0206670914083955
TMEM200C	-4.322865912515519	-0.7982831148188856	-3.2580708747770863	0.005042156512364407	0.8291415976495052	-2.079511508377766
EPHX3	-4.85929421542498	-0.22090709530115515	-3.253068923752219	0.005095086501590593	0.8313623370786699	-2.013594564268649
SNAP25	-2.486451211244594	-0.4140036587433535	-3.247022749040582	0.00514804973699914	0.8313623370786699	-2.2175867480850324
ARL3	-0.9939279520996458	5.293121160229289	-3.2446867350958972	0.005173234737867554	0.8313623370786699	-2.0490407149039602
AIP	-1.439716547507514	6.332878562253971	-3.2389944724525566	0.005246989290852849	0.8326710261648029	-2.073758010087366
SIM1	-4.932489110842007	-4.27010109958983	-3.2331686741168846	0.005311169439998886	0.8326710261648029	-2.5124039280188044
FMO1	-2.865476625834453	1.3724972220768439	-3.224078737999441	0.0054128632223085695	0.8326710261648029	-2.048491718996229
ZNF157	-4.620307275501766	-4.369176676203546	-3.2124648106294575	0.0055455996335760606	0.8326710261648029	-2.5830078165602686
LINC00689	-5.685603103187785	-1.856295948971379	-3.202235291204108	0.005665174871261452	0.8326710261648029	-2.1888837523732314
CPA4	-2.3410163352630224	1.7061472087489515	-3.2001251050906774	0.005690156436170393	0.8326710261648029	-2.08662211643813
HAND2	-4.8642031842141025	-0.9836997684925423	-3.1960292324881108	0.00573895665248624	0.8326710261648029	-2.160391233891588
RNF32	-1.8489907558552587	0.749712336924447	-3.1945009204879686	0.005744701499132343	0.8326710261648029	-2.1865033256317936
SPIB	-4.532752062574127	-0.34440964451084366	-3.191901151854051	0.005788558812721404	0.8326710261648029	-2.1386362870970204
NFKB2	-1.8462106852085736	4.6730455769142925	-3.1911077338214437	0.0057981407492230285	0.8326710261648029	-2.1465987332365897
WIPF3	-2.541060729477861	1.312974688109541	-3.1902055469585715	0.005809055293936706	0.8326710261648029	-2.1126429004690923
TP53I3	-1.6014004939088402	4.299916633359613	-3.187443410188698	0.005842597569189048	0.8326710261648029	-2.143779419673704
TBR1	-4.5454240649127255	-4.669091779262379	-3.1855296692387047	0.0058659493340373495	0.8326710261648029	-2.661195820924122
ARL14	-5.475233433171263	-4.623043936168271	-3.185286622227675	0.005868921617816825	0.8326710261648029	-2.5785910422239113
LINC00639	-4.553961129978714	-1.795907865032393	-3.181973278041121	0.005909589940488386	0.8326710261648029	-2.2975936559629617
DPCD	-1.2250664038073236	4.5440509748632065	-3.180855680489597	0.005923370086005156	0.8326710261648029	-2.1571216223727276
AMTN	-5.519545903447054	-3.1228386455413646	-3.17749886501091	0.0059649510989413235	0.8326710261648029	-2.384542251020973
POLE3	-1.05791418518223	6.442118495275175	-3.175047482388293	0.005982614491123352	0.8326710261648029	-2.1921094251707696
SULT1E1	-5.315654003654665	-4.082262727982472	-3.1750649667962247	0.005995279923343966	0.8326710261648029	-2.5293379647837764
DBH-AS1	5.045134701442506	-2.448511539783964	3.166175677960033	0.0061073476875906346	0.8326710261648029	-2.980589525310361
SYNGR1	2.712702953372015	5.2284690837087515	3.1656350097644217	0.006114230201541906	0.8326710261648029	-2.1535806128694817
NME7	-1.30668611243582	4.083425208086319	-3.1627241790296723	0.006151415718551854	0.8326710261648029	-2.179205753367031
GAS1RR	-3.176995255455117	-0.47033054653799616	-3.1615917724601017	0.006165942269089649	0.8326710261648029	-2.275921426164506
MORN2	-1.1290777265089584	3.8954817632402268	-3.1553361366298125	0.006233593606320786	0.8326710261648029	-2.1825143773756985
LYRM4	-1.0799024215175923	4.514813423672994	-3.149563332584207	0.006309042937348631	0.8326710261648029	-2.210018416740412
TMBIM7P	-3.9487173056662024	-4.811617048177532	-3.149397181314439	0.006324534489264038	0.8326710261648029	-2.75970383177397
SPIN2B	-1.1438619734503899	3.294168067412382	-3.1451092603538546	0.006367871220246324	0.8326710261648029	-2.1820975259503417
RNASEH1-DT	-1.3707364753244966	2.6719869888550303	-3.1448845324984616	0.006370853652720835	0.8326710261648029	-2.176308303983151
BAD	-1.1624618199346775	5.798426783182594	-3.1370944828233185	0.006488606045424119	0.8326710261648029	-2.2593456291499883
REX1BD	-1.4935077523781712	6.257880358628539	-3.1358571486539857	0.0065053377193360256	0.8326710261648029	-2.267136700264753
BORCS8	-1.2359852058251928	3.407088270785677	-3.133277909716687	0.006526774232175628	0.8326710261648029	-2.2076901982955186
CLSTN3	-2.181582640850509	4.665045247810099	-3.1302321181822146	0.006581938766245852	0.8326710261648029	-2.262288878107656
COMMD8	-1.1450838470670983	4.28512524132873	-3.1268985097822735	0.0066140680691599675	0.8326710261648029	-2.2461864079463947
FOXP2	-3.1955613801221685	0.42115861544381894	-3.1262541626683036	0.006636645740185656	0.8326710261648029	-2.2424130805305715
ABHD8	-1.4270216726334921	3.823990477214723	-3.125282148890599	0.006650081327198389	0.8326710261648029	-2.2416524990390974
TRIR	-1.0292904963965053	7.067381842567784	-3.1210479251011765	0.0066951358302810024	0.8326710261648029	-2.2960433382436256
MPV17	-1.2665050830904572	6.026651448009468	-3.1218310081714713	0.006698001181007503	0.8326710261648029	-2.290904029210945
WDR91	-1.5021957462245057	3.6506591026427473	-3.1214353884790618	0.0067035161230699645	0.8326710261648029	-2.2427888518390775
PCDHB2	-3.104594727024885	1.6662911144051444	-3.1208102322221185	0.006712239922414619	0.8326710261648029	-2.219539723874376
TRMT61B	-1.2066078817619286	3.8663586644861767	-3.1056757057218625	0.006915125281112101	0.8410642287038425	-2.2737442845121127
GPR137	-1.2188625474144112	4.147750266259879	-3.1060323401582646	0.006921744859343853	0.8410642287038425	-2.2825930668862857
RBM46	-4.072057125435409	-4.9796817834080285	-3.106027618578457	0.0069218128144819795	0.8410642287038425	-2.8141454048852905
ATRAID	-0.9917681772166875	7.735547645015157	-3.1038949587101365	0.006938492434977251	0.8410642287038425	-2.3286477761747144
PABIR3	-1.8574751867795933	1.1501762344542208	-3.1011023531332116	0.006978927726166588	0.8411590559952945	-2.2929933786279943
RPL18A	-1.6656220835109337	9.12655337477589	-3.0970692276204295	0.007051935213707196	0.845156506713959	-2.3368236058839433
EP300	1.1457693173523469	5.176089051172617	3.092397577893992	0.0071064606260511235	0.8469064565192275	-2.2830116807469154
GPA33	-4.46769115910256	-3.792416900930385	-3.079995659314307	0.007306628038411151	0.8529694953744953	-2.687695853775615
CDH17	-3.889178588927451	-5.1607444889956335	-3.0789856249386314	0.007321975177752417	0.8529694953744953	-2.866840717880698
ZNF93	-1.9652148074131492	2.801777909936106	-3.0787325889428834	0.007325824936071253	0.8529694953744953	-2.3008104103477236
PLLP	-1.8059184812675628	2.7400568005478796	-3.0785438370136204	0.007328697954455071	0.8529694953744953	-2.2981482031126785
IFT52	-1.1373504918115491	5.028822803173648	-3.074754066573733	0.007386617413874998	0.8529694953744953	-2.363062527275872
NANOS3	-3.490350790566753	-1.2883333694277748	-3.072693961938002	0.007418290668604626	0.8529694953744953	-2.467998149929132
HES4	-2.195181602733371	4.939239091595753	-3.0690494230094805	0.00747465109355606	0.8529694953744953	-2.3806730594233243
SNHG1	-2.045734879652579	3.0609879264886923	-3.0683415410527246	0.007485646711702012	0.8529694953744953	-2.329143924965289
BCS1L	-1.2044667761933525	4.626815561160046	-3.0661861977607714	0.007519223854948881	0.8529694953744953	-2.371110763338344
RPS27AP16	-1.3326019684601893	3.0400868160247247	-3.056793610718975	0.007652364166609308	0.8634553248206556	-2.3350824774545083
LRFN4	-2.466685635158491	4.0481976751670805	-3.045198760091405	0.00785400662723511	0.865107375551094	-2.4087204854374393
C16orf91	-1.2119223306626048	5.030627256227539	-3.043244857056643	0.007885908877160716	0.865107375551094	-2.422648490394974
RAB20	-1.8000830908309347	4.604782240447452	-3.0420359433280577	0.007905710987377529	0.865107375551094	-2.421148046438076
DDX49	-1.2161117920841862	5.553256732610829	-3.0418276639308512	0.007909127544929642	0.865107375551094	-2.43421796812689
TSHZ2	-2.215147715936187	2.585148728311901	-3.0415873211454993	0.00791307186175852	0.865107375551094	-2.364676354319732
ERP27	-2.9665871591726307	3.3611751175369444	-3.0377109569640046	0.00797695490410281	0.865107375551094	-2.4061002719934543
NDUFB7	-1.1917282615434868	7.49394323812245	-3.0362619212858677	0.008000964899641923	0.865107375551094	-2.4561621304642265
TNFAIP6	-2.548235033789743	3.6585875088348523	-3.0347131856147582	0.008026705257880061	0.865107375551094	-2.41671313384447
CDH2	-2.629418140384995	1.9369989644508028	-3.033341571633246	0.008049569617958297	0.865107375551094	-2.370432326012444
NMI	-1.3282489092380911	5.458291804358302	-3.030951378348778	0.008089566097898439	0.865107375551094	-2.4536263874565107
TM7SF3	-1.4228447959012016	6.704505501221484	-3.0285520468568676	0.008129911478352923	0.865107375551094	-2.4694580989083246
INTS13	-1.463924596478099	4.851290832961846	-3.0269837842705303	0.008156388776232442	0.865107375551094	-2.45182047075139
ACSF3	2.8554685132674664	4.3769433139068585	3.020464276817541	0.00826736809798065	0.8701743663917813	-2.450064398231229
AP1S1	-1.5718589215934358	3.945301079751924	-3.0193663438872735	0.008286202894976656	0.8701743663917813	-2.4425146070674626
TXLNB	-2.250767433495029	0.6062084485543255	-3.0083024407749375	0.008478364051730037	0.8859681607357108	-2.4606167477299765
SPEN	1.1437086392448939	5.208815430484781	2.994457890858245	0.008708901563927911	0.9027939568895795	-2.460357631279596
NINJ2	-1.969523508833156	3.486428742845885	-2.9944844749058706	0.008724497297051987	0.9027939568895795	-2.473689280918529
LOC117779438	-4.4895593427022105	-1.833127128805799	-2.990886006073779	0.008789734963503588	0.9051293581592311	-2.573131022550596
FBXO2	-3.3890563310704582	3.5700515823517196	-2.9851814423320224	0.008894134229436409	0.9114554077731137	-2.5096063484007125
TRMT112	-1.1434148266018334	7.5555704385215385	-2.9816198449420357	0.0089599293080867	0.9137835596752075	-2.557856284121865
CHST8	-5.325100532462666	-1.9282943586482082	-2.977724117920119	0.009032442249909605	0.9167712796523084	-2.5523757091950654
DRD4	-3.6426130754577164	-1.7126027140741895	-2.973968794943875	0.009102885023941612	0.9179803507325335	-2.63525500595801
TCFL5	-1.1086741284773936	3.4898119408014407	-2.9716093383496514	0.009130903408502549	0.9179803507325335	-2.4971712364474308
LSM6	-1.1003087279052421	4.439286404979695	-2.9687417094733317	0.009192723585935257	0.9198360633417199	-2.540486899151412
VPS72	-1.437593486299571	6.261057120080457	-2.9660314416049984	0.009253547220640408	0.9215751041851876	-2.583442473146575
C19orf53	-1.173524834353611	6.651038706839776	-2.9627021133017823	0.009317465889523988	0.9236046911891231	-2.59116977476262
LOC101929297	-4.2410649427637	-5.009831230323228	-2.9543091709986293	0.009480520426595378	0.9318755364127509	-2.9618376085008484
SCNM1	-1.159396892231069	5.866166775386663	-2.953888686453454	0.009488762356345364	0.9318755364127509	-2.6006626719874837
GSPT2	-2.30869781238084	2.6729515497824945	-2.9480915564248837	0.009603108106839179	0.9387591348865415	-2.533547895771653
GADD45GIP1	-1.0469346858185067	7.153103435950136	-2.9400031864137253	0.009752534030691325	0.9461208611629194	-2.6340251480818773
CORO2A	-1.8867353443909203	4.267856116083149	-2.9379301867146888	0.009806791898506972	0.9461208611629194	-2.6051319147559995
TMEM198	-1.9889508066895083	1.2335811303908666	-2.9370640125339764	0.00982434811374364	0.9461208611629194	-2.546064799292872
GALNT7-DT	-1.97757192010645	-0.08125145822853998	-2.9331453625497446	0.009886886350899715	0.9461208611629194	-2.6539030882727164
SIPA1L2	2.291997436935145	4.403193684750355	2.9332792730812796	0.009901420410982327	0.9461208611629194	-2.5521220831017692
CSRP1	-1.3519852188705659	7.779232317216855	-2.928323094095737	0.010003240774136469	0.9515511283785524	-2.6560298779607265
LOC105374618	-4.773474741700305	-2.4854594653341033	-2.926161718245829	0.010047963642898021	0.9515511283785524	-2.7007958471289752
