Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
PLK1	0.7766115285528863	9.99404615911195	2.603202322782265	0.011731915330942162	0.2749873238318032	-2.8124008621972947
CCR4	1.2035635963252393	6.6550867111415375	2.5830065688942074	0.012363574267353006	0.2871096690974198	-2.854096953241885
SGK2	1.3295657985993572	3.666846612620663	2.566291873057216	0.012909566172793343	0.29523101983369554	-2.8884178842940575
RACGAP1	0.5179786450888901	10.008974387727502	2.564968425118761	0.012948728940074365	0.29523101983369554	-2.8909184273496105
IL18	0.8185337497016216	7.6483656713442825	2.5415791758978874	0.013751836595247133	0.308344413073624	-2.9386460089850917
TCL1A	1.9901885392930967	4.8927160918680075	2.5412169551102686	0.0137697664530486	0.308344413073624	-2.9395835510317774
UGT1A6	-1.6331592223233073	1.3392075525735185	-2.5318580475003873	0.014103914590837938	0.313032015874527	-2.958581087718147
PTTG1	0.6526048799738596	8.983127165428098	2.5175850281482126	0.014625548331502229	0.32045532012859224	-2.9873720933210683
IL17A	0.6305486839047304	0.47277845482921915	2.5156706848472017	0.0146939241685758	0.32045532012859224	-2.991119309302958
CDCA7	1.1157021000744	8.304223512429296	2.503613369089143	0.015157339941377237	0.3259287101442544	-3.0155848920771304
BUB1	0.7238899129761821	9.479110397793765	2.4996198611841662	0.015311888697615723	0.3259287101442544	-3.023604511140718
CPT1A	-0.5723615627882163	10.73927626276456	-2.4987570698347845	0.015345465156581408	0.3259287101442544	-3.025335827276665
MAP4K1	1.0219984313961203	7.722228810779192	2.4957063937615853	0.01546471950046502	0.3259287101442544	-3.0314537150030736
CEP55	0.7198469492633218	8.961975426747996	2.487943058704485	0.015771980830298786	0.32846550046092804	-3.046996157310415
DNAJA3	-0.41119102821029274	10.724305930323721	-2.4859304414217887	0.015847019759079862	0.32846550046092804	-3.0508373309509733
BIK	-1.0970305265308535	6.684230350032701	-2.481317592655805	0.016038553123321978	0.3297105838794387	-3.0602306254662794
CCND2	0.9215398785422864	9.714321909749732	2.476668946844738	0.016228008223289094	0.3308930457236508	-3.069499883787972
STAT4	0.9724186147220012	6.230976080352076	2.4666496754307774	0.0166375797559131	0.33397584527189833	-3.0892560845482735
CCR6	1.423157775852603	6.082659829581614	2.466594672239724	0.01664552657854358	0.33397584527189833	-3.089540939366137
CDC25C	0.6401799652613704	6.688975672830837	2.455210997403387	0.01712322186502619	0.3408336542657594	-3.111937750351964
GBP2	0.6812201672552911	10.758867791936163	2.4421926989994107	0.01769723203644709	0.34510395984708386	-3.137818388305571
FANCA	0.6529310163661654	9.128117231376903	2.441811840914773	0.017714110135175463	0.34510395984708386	-3.1385688912479606
CSF2	0.8609623304875752	1.3932435317299157	2.438343622279963	0.017862642585593332	0.34510395984708386	-3.145232444217313
PRF1	1.0516185695476616	7.448795571364826	2.437903200068591	0.017888163787926997	0.34510395984708386	-3.146265758516036
CD40LG	1.2833373280168232	4.9144849828273	2.4305117308550077	0.018221517484029656	0.3488516477095143	-3.160794372955582
PGC	-2.414924163166351	1.9399781094623207	-2.4225401117544	0.01858728210795433	0.3518184484801278	-3.176424231619075
TGFB2	-1.1866002204534687	8.351581697116123	-2.4210358194317063	0.01865703893455223	0.3518184484801278	-3.1793691220803098
LIG1	0.4581757741669257	9.777288539807305	2.4082823788782255	0.019251909909868876	0.357022214255278	-3.204120527218419
IL21	0.7096003453965701	0.9886691512992073	2.406806150438102	0.01932256496196537	0.357022214255278	-3.2069974422535856
KPNA2	0.570037670611372	11.694262913794098	2.404943412941837	0.01941811009890458	0.357022214255278	-3.210781797672092
TSHR	1.087434840673406	3.08832160657857	2.4006435857831034	0.019625778726087686	0.357022214255278	-3.2191382171980902
WNT9B	-0.6655579913978336	1.344152700026872	-2.3965844861469385	0.019818204560184658	0.357022214255278	-3.2268792260746153
CD79A	1.685854232102585	7.6877665499173435	2.394778914180119	0.0199130580243028	0.357022214255278	-3.2305373233398913
MSH2	0.44400829988602697	10.320579550836946	2.394321365217519	0.019929469695270704	0.357022214255278	-3.231272034849652
HSPB1	-0.734029308997599	12.380823028890202	-2.3889699273356486	0.020200967300776293	0.35818322037352207	-3.2417976511416033
SORD	-0.84578705356753	10.324917909295154	-2.3834838505640334	0.020476288572865386	0.35818322037352207	-3.2524120265598353
CD38	1.2718238147549377	7.1510698133620325	2.3829647827991565	0.020502511344382742	0.35818322037352207	-3.2534153029038144
GNG12	-0.5178173423713336	10.449245519030933	-2.378457391104638	0.020729392713334075	0.35818322037352207	-3.2620702830505994
XCR1	1.2483156067797654	4.9566717038813595	2.372311515151078	0.021047382552542765	0.35818322037352207	-3.2739678505648926
EZH2	0.6382655102149287	9.344029898151247	2.371141776303841	0.0211079919540186	0.35818322037352207	-3.276220056017214
IBSP	-1.3762028555482864	4.23349682322241	-2.370832475619537	0.02112404426842183	0.35818322037352207	-3.276815432503016
CCR5	0.8996168285467065	8.247290004811829	2.3698305352268907	0.02117611867060671	0.35818322037352207	-3.278743652707924
ENDOD1	-0.5502274498927595	10.370123213491393	-2.3675832496596465	0.021293335640130667	0.35818322037352207	-3.2830661508772017
BRIP1	0.702652714541755	7.615928741894524	2.365000370126303	0.021422441409899646	0.35818322037352207	-3.2878856806360326
GTSE1	0.6082356550005299	8.654792614034529	2.362135051231932	0.021573569485459607	0.35832127330816355	-3.293388173428243
CD5	1.151156861936194	7.719295907056532	2.3490885371217978	0.022280240702557436	0.3637617974193226	-3.3185146177026303
EBF4	-0.7832916768316537	8.004511825465809	-2.346903373779989	0.022399076819016893	0.3637617974193226	-3.322679009811184
POLD1	0.46755187412212257	9.854059318556121	2.3454921346550957	0.02247035912382729	0.3637617974193226	-3.3252430028403874
LAMB4	-0.8141493270272396	2.0127193399640624	-2.3452929349727825	0.022481291307812998	0.3637617974193226	-3.3256231787414667
CACNA1E	0.965302921160384	2.725000383305788	2.3373266276164886	0.022924733571085255	0.36658881165368207	-3.340854743080207
DMC1	1.0382767939682784	4.056495390735069	2.3328765874812114	0.02317214015429559	0.36658881165368207	-3.349268688166251
KLF4	-0.5950676894428375	8.55336265787281	-2.3305755590232216	0.023302227948785243	0.36658881165368207	-3.3536396276665044
TNFRSF17	1.3521119796799876	4.182192089398569	2.3299827467130303	0.023342417836327112	0.36658881165368207	-3.3548996960475694
EOMES	1.0666954171657528	6.124200518419206	2.3292006075484837	0.02338684603851241	0.36658881165368207	-3.3563841039921227
WNT6	1.4035169383489003	6.627545544089722	2.322758674254961	0.023755644227732513	0.37005686784567166	-3.3685948444338294
DNMT1	0.4308505806187072	11.58394415730911	2.315035885636882	0.02419791615057394	0.3745404024582815	-3.3830669907036777
KREMEN1	-0.544092454810791	9.897568803186457	-2.309574656454585	0.024525623170869065	0.3745404024582815	-3.3934812687495084
IGF1R	-0.7553009285194753	10.782957734108326	-2.305838082148418	0.024749113796907186	0.3745404024582815	-3.400537810360917
CDK1	0.648046775995545	9.581966166908233	2.304860805627317	0.024807605436609325	0.3745404024582815	-3.402376956648372
DDX58	0.7136780538246307	9.813567674766238	2.302872570057818	0.024926984043503388	0.3745404024582815	-3.406116687490382
ADAR	0.44449515478860585	13.674513578727543	2.3010528016386256	0.02502992776699423	0.3745404024582815	-3.409410512026917
AK3	0.40756111418668156	9.655132387615227	2.3000785896309215	0.025088830786679145	0.3745404024582815	-3.4112410663387878
SHC2	-1.0750644260789621	7.593971094397832	-2.2803638208221058	0.0263144854765041	0.390513192751907	-3.4482713515221572
SPC25	0.698068766759345	6.999618981755288	2.2774387061859995	0.02649281047710888	0.390846874568171	-3.45360424656862
CXCR5	1.4718510460500986	5.984011035874487	2.2730821520684756	0.02677778692145977	0.39149476707500785	-3.4618364680055618
NTRK1	0.700623497230615	3.2111297647049533	2.271865665163535	0.026848923419817126	0.39149476707500785	-3.4639800734912685
NAMPT	-0.5845239779730923	11.582507555690707	-2.2691406931019777	0.027031568363685435	0.39187961535331256	-3.4691643201871005
ITGB7	0.8955096037307817	8.186100158225862	2.2661577731370657	0.027225045691140645	0.3921881506547771	-3.474703190096988
SLC31A1	-0.38533245888589474	11.014865987344102	-2.263895178350544	0.027365600623838113	0.3921881506547771	-3.4787834111916967
PIM3	-0.39636792007766525	11.033185029260377	-2.254526744269212	0.027984136480325952	0.3942353860094267	-3.496128789325493
CCND1	-0.8092464918733767	12.19922649871133	-2.253003267091835	0.02809297306802641	0.3942353860094267	-3.499058321047981
CCNB2	0.6799792562729303	9.264593014518763	2.249764335595384	0.028310395400124467	0.3942353860094267	-3.5050373136260022
CYBA	0.641327157043185	11.587611983710053	2.2484181063143915	0.028401201639282832	0.3942353860094267	-3.507520351345487
CCL17	1.0898488529668817	3.6324203867192386	2.248274880231321	0.02841087770397123	0.3942353860094267	-3.5077844515292393
RAC2	0.8490298377459674	10.033411870752731	2.2476726236898887	0.02845159683720344	0.3942353860094267	-3.5088948252724435
LAT	0.8901918143957546	7.496108264904942	2.2430419598459226	0.02876640736209004	0.39456864712114287	-3.517424192801726
UBE2C	0.7308956765894403	10.02002363355916	2.242692403607686	0.028790296021997265	0.39456864712114287	-3.5180674667771665
AQP2	-0.5314431641070478	0.496675089570628	-2.240030808006617	0.028965587471802	0.3946855247398833	-3.52285157071492
FGF21	-1.0247948440537653	1.2503950946019986	-2.235896783429111	0.029258203663148217	0.3946855247398833	-3.530556838803396
CRADD	-0.5523498086184315	7.127180964519748	-2.235609334890049	0.029270936045302346	0.3946855247398833	-3.530974290254399
FLT3LG	0.689799634696111	6.788601067777873	2.2318535776212634	0.029532538793606657	0.3951622329198583	-3.5378636727774793
UBE2T	0.6299073526784019	8.833283070843438	2.2287262396996512	0.02975919460455586	0.3951622329198583	-3.5437015472980273
PLA1A	0.8731586441725241	5.158734359369419	2.2271350145501745	0.029864127934440134	0.3951622329198583	-3.5465056951987055
CCL21	1.5909767916460271	7.002369408161249	2.225265202023211	0.030003707364069473	0.3951622329198583	-3.5500337529182673
TPX2	0.6705386778702368	11.002236619454925	2.223992097416644	0.030094093495890328	0.3951622329198583	-3.5523609505204403
XRCC2	0.623821882309168	7.649034986986227	2.2163180402366933	0.030636694131437183	0.4001918170918982	-3.5662601561369103
CCL5	1.0130451348858744	9.909570905444935	2.213493098559413	0.030848687831525275	0.40087310404904347	-3.5715110334925186
SENP1	0.330154917321623	9.295964060010514	2.2107067176735313	0.03104436025015643	0.4013363685948058	-3.5764766160037547
IDO2	0.8050506468032141	1.5696635513820327	2.2042758189241907	0.03151844580273529	0.4053757029397954	-3.5881729761062475
P4HA1	-0.5453369254352599	10.47350984112212	-2.1954749298197385	0.0321826092394048	0.4085627065499923	-3.6042018888756653
CD28	0.8958010485832736	7.028104582859752	2.195087793325243	0.03221181802864563	0.4085627065499923	-3.6049018604801977
NAT2	-1.1552572295028605	1.6224204133449993	-2.19299216894834	0.03237033429380657	0.4085627065499923	-3.6086891346620784
HLA-E	0.49113467912159725	14.043136535992575	2.190690407301683	0.03254345059831341	0.4085627065499923	-3.612821838316822
GRIN1	-1.0906414510029805	2.8830547425600437	-2.187725968713178	0.03277170849728046	0.4085627065499923	-3.618193164105964
CDC25A	0.5893146307773022	8.1661628525965	2.182876906238283	0.033137596773520295	0.4085627065499923	-3.626829813192896
KNTC1	0.44943945590893053	9.082711622586443	2.179744039507974	0.033380831199344665	0.4085627065499923	-3.6324651325964004
MDK	0.7359685218013655	12.117018610925388	2.1748186069516526	0.0337740148267823	0.4085627065499923	-3.6414073452406224
JAK3	0.8214870362613531	8.831446969676225	2.17461681338354	0.03378989615492565	0.4085627065499923	-3.6417693716594757
KRT18	-0.6436741097288539	12.312292487908566	-2.172858040642398	0.03392859076022103	0.4085627065499923	-3.6449235066153065
KLK4	-1.0704953122566259	4.0386924605477885	-2.170981320730381	0.03407675320616064	0.4085627065499923	-3.6482820411348653
HMGA2	-1.240192690088462	2.6902702642623844	-2.170947823608531	0.03407979365330825	0.4085627065499923	-3.648346839115875
DNAJC9	0.41853082240991857	10.06621213685602	2.164510022326592	0.03458606603444215	0.4085627065499923	-3.6597719579896357
FANCG	0.4544559385918296	8.831295592440457	2.164046719203453	0.034623310315215435	0.4085627065499923	-3.660599932084015
SLCO1B1	-0.8308290824684805	0.45317949952826186	-2.1628276474291672	0.03472916034317778	0.4085627065499923	-3.6628712435919426
CSNK1E	-0.39247795692190734	11.330229226791953	-2.1617197653318754	0.03481090297124037	0.4085627065499923	-3.6647562285359387
MCM2	0.580502822618436	11.013989833704958	2.1616061508625317	0.03482777542465722	0.4085627065499923	-3.6650521985343354
IL15	0.7912429174263172	5.843600699867396	2.161469194434865	0.034831156332403725	0.4085627065499923	-3.665203564868174
TTK	0.6972841146457447	8.428516182745188	2.159760545377355	0.03497724216083959	0.4085627065499923	-3.6683455432230887
CENPF	0.6474606917873129	11.584381869374708	2.1579862145044193	0.03512146626081908	0.4085627065499923	-3.671509498328104
SKP2	0.6223656683466707	9.334465419442731	2.1571794056243374	0.03518721874593236	0.4085627065499923	-3.6729474701990603
PTPRC	0.8985981446075098	10.717677599242881	2.152027675047276	0.035609616916793325	0.41156183975722427	-3.6821188258401456
DLK1	2.497941650138687	4.068038288700136	2.14976062108485	0.03579689824697148	0.4118285357954334	-3.6861489582682196
MS4A1	1.7568385859611666	6.534956979739579	2.143514183940901	0.03631738289335389	0.41426352831345875	-3.6972349118579326
CCNA2	0.6007264458032912	9.221210124309302	2.1432575711371626	0.03633890599240866	0.41426352831345875	-3.697689764048022
TNFRSF25	0.7283525104918326	6.996867530542288	2.1377757245146563	0.03679351987439754	0.4144267029449969	-3.707307585626098
SMC4	0.5142197061038192	11.000798313556663	2.135964584750858	0.03695527788749451	0.4144267029449969	-3.7105977577246296
AKR1C3	-0.9344475197993215	7.8183285033020855	-2.133063160986689	0.03720302275624274	0.4144267029449969	-3.715722828921435
INHBB	-1.1712400023554035	8.778763565127115	-2.128542141793531	0.037591952537274466	0.4144267029449969	-3.723697150093559
WNT11	1.21085895150533	6.118324702250683	2.126000267928271	0.037812177841568956	0.4144267029449969	-3.728174378320243
HELLS	0.549695876797574	8.15626576181699	2.125664217404877	0.03783345975660185	0.4144267029449969	-3.7286804558026523
PCNA	0.43882079137442154	11.21450899527082	2.125492108538422	0.037851262911991125	0.4144267029449969	-3.729014120149151
CENPN	0.499846961813335	8.623829340295531	2.124763245178717	0.037911836137815104	0.4144267029449969	-3.7302663205380737
IL11RA	0.6283655597325745	7.15507498527696	2.1229187106689618	0.03807273599064059	0.4144267029449969	-3.7335112606732417
CADM1	-0.639701325493414	10.094597644056943	-2.121583674955576	0.03819750600882651	0.4144267029449969	-3.7359430719979043
LIN28B	1.085035298137748	1.2144997968322822	2.1208383305895704	0.03826287078654673	0.4144267029449969	-3.7372527836312566
DTX1	0.7968731333908764	7.0513378584656605	2.11938424049119	0.038385571209950994	0.4144267029449969	-3.7397528044201964
LPCAT1	0.3983728622438749	11.428499017910898	2.1180379597162906	0.038501364348558324	0.4144267029449969	-3.7420861872529483
SLC22A3	1.1548491111692445	4.888431350822172	2.11202793493088	0.039042944379910335	0.41732973573140747	-3.752705112050614
EXO1	0.6195153064415724	8.664392545932529	2.1113463819744913	0.039103862797799344	0.41732973573140747	-3.7538982239503795
